url,title,neighborhood,region,bedrooms,bathrooms,size_m2,price,date_published,category,type,listing_id,property_subtype,furnished
https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lower-kabete-3970936,"5 Bed House in Lower Kabete for KSh 135,000,000 | BuyRentKenya",Lower Kabete,Westlands,5.0,5.0,,135000000,2026-04-13 06:58:11+00:00,houses-for-sale/nairobi,sale,3970936,house,False
https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-karen-3970889,"3 Bed House in Karen for KSh 100,000,000 | BuyRentKenya",Karen,Karen,3.0,3.0,,100000000,2026-04-13 06:34:01+00:00,houses-for-sale/nairobi,sale,3970889,house,False
https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lower-kabete-3970824,"5 Bed Townhouse in Lower Kabete for KSh 160,000,000 | BuyRentKenya",Lower Kabete,Westlands,5.0,5.0,,160000000,2026-04-13 06:09:07+00:00,houses-for-sale/nairobi,sale,3970824,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3970652,"5 Bed Townhouse at Lavington Green for KSh 75,000,000 | BuyRentKenya",Lavington,Lavington,5.0,5.0,,75000000,2026-04-12 21:31:46+00:00,houses-for-sale/nairobi,sale,3970652,townhouse,False
https://www.buyrentkenya.com/listings/6-bedroom-villa-for-sale-karen-3970583,"6 Bed Villa at The Hub for KSh 160,000,000 | BuyRentKenya",Karen,Karen,6.0,6.0,638.0,160000000,2026-04-12 12:45:51+00:00,houses-for-sale/nairobi,sale,3970583,villa,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-3970533,"4 Bed Townhouse in Loresho for KSh 115,000,000 | BuyRentKenya",Loresho,Westlands,4.0,4.0,,115000000,2026-04-11 19:23:12+00:00,houses-for-sale/nairobi,sale,3970533,townhouse,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-nyari-3970528,"4 Bed Townhouse in Nyari for KSh 85,000,000 | BuyRentKenya",Nyari,Westlands,4.0,4.0,,85000000,2026-04-11 18:43:54+00:00,houses-for-sale/nairobi,sale,3970528,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3970514,"5 Bed Villa at Lavington for KSh 85,000,000 | BuyRentKenya",Lavington,Lavington,5.0,5.0,620.0,85000000,2026-04-11 15:56:42+00:00,houses-for-sale/nairobi,sale,3970514,villa,False
https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3970513,"5 Bed Villa at Lavington Green for KSh 48,000,000 | BuyRentKenya",Lavington,Lavington,5.0,5.0,360.0,48000000,2026-04-24 13:24:53+00:00,houses-for-sale/nairobi,sale,3970513,villa,False
https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3970419,"5 Bed Townhouse in Lavington for KSh 150,000,000 | BuyRentKenya",Lavington,Lavington,5.0,5.0,,150000000,2026-04-11 09:58:37+00:00,houses-for-sale/nairobi,sale,3970419,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3970408,"5 Bed House at Karen Ridge Rd for KSh 160,000,000 | BuyRentKenya",Karen,Karen,5.0,5.0,620.0,160000000,2026-04-24 07:32:53+00:00,houses-for-sale/nairobi,sale,3970408,house,False
https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-lake-view-3969914,"4 Bed Villa in Lake View for KSh 480,000 / month | BuyRentKenya",Lake View,Westlands,4.0,4.0,,480000,2026-04-24 10:41:47+00:00,houses-for-rent/nairobi,rent,3969914,villa,False
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-gigiri-3976448,"5 Bed House in Gigiri for KSh 455,000 / month | BuyRentKenya",Gigiri,Westlands,5.0,,,455000,2026-04-20 13:37:53+00:00,houses-for-rent/nairobi,rent,3976448,house,False
https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-kilimani-3972521,"5 Bed Townhouse at Kilimani for KSh 180,000 / month | BuyRentKenya",Kilimani,Kilimani,5.0,3.0,,180000,2026-04-14 18:47:40+00:00,houses-for-rent/nairobi,rent,3972521,townhouse,False
https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3980959,"4 Bed House in Kitisuru for KSh 450,000 / month | BuyRentKenya",Kitisuru,Westlands,4.0,6.0,,450000,2026-04-27 19:13:34+00:00,houses-for-rent/nairobi,rent,3980959,house,False
https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3980952,"4 Bed House at Runda for KSh 400,000 / month | BuyRentKenya",Runda,Westlands,4.0,4.0,,400000,2026-04-27 18:57:49+00:00,houses-for-rent/nairobi,rent,3980952,house,False
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3980953,"5 Bed House in Lavington for KSh 700,000 / month | BuyRentKenya",Lavington,Lavington,5.0,8.0,,700000,2026-04-27 18:57:18+00:00,houses-for-rent/nairobi,rent,3980953,house,False
https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-lavington-3980951,"4 Bed House in Lavington for KSh 400,000 / month | BuyRentKenya",Lavington,Lavington,4.0,6.0,,400000,2026-04-27 18:38:54+00:00,houses-for-rent/nairobi,rent,3980951,house,False
https://www.buyrentkenya.com/listings/7-bedroom-house-for-rent-karen-3977755,"Serviced 7 Bed House at Hillcrest for KSh 400,000 / month | BuyRentKenya",Karen,Karen,7.0,6.0,,400000,2026-04-22 15:58:57+00:00,houses-for-rent/nairobi,rent,3977755,house,True
https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-karen-3977830,"6 Bed House at Kephis for KSh 650,000 / month | BuyRentKenya",Karen,Karen,6.0,6.0,215.0,650000,2026-04-22 18:25:10+00:00,houses-for-rent/nairobi,rent,3977830,house,False
https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-rent-lavington-3980947,"6 Bed Townhouse at Lavington for KSh 580,000 / month | BuyRentKenya",Lavington,Lavington,6.0,7.0,795.0,580000,2026-04-27 18:19:45+00:00,houses-for-rent/nairobi,rent,3980947,townhouse,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3980946,"4 Bed Townhouse in Runda for KSh 400,000 / month | BuyRentKenya",Runda,Westlands,4.0,4.0,,400000,2026-04-27 17:26:52+00:00,houses-for-rent/nairobi,rent,3980946,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3980938,"5 Bed Townhouse at Lavington for KSh 420,000 / month | BuyRentKenya",Lavington,Lavington,5.0,6.0,573.0,420000,2026-04-27 17:20:08+00:00,houses-for-rent/nairobi,rent,3980938,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3980944,"5 Bed House in Runda for KSh 780,000 / month | BuyRentKenya",Runda,Westlands,5.0,5.0,,780000,2026-04-27 17:16:48+00:00,houses-for-rent/nairobi,rent,3980944,house,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kilimani-3980942,"4 Bed Townhouse in Kilimani for KSh 210,000 / month | BuyRentKenya",Kilimani,Kilimani,4.0,3.0,125.0,210000,2026-04-27 17:05:56+00:00,houses-for-rent/nairobi,rent,3980942,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3980935,"5 Bed House in Lavington for KSh 350,000 / month | BuyRentKenya",Lavington,Lavington,5.0,4.0,,350000,2026-04-27 16:59:30+00:00,houses-for-rent/nairobi,rent,3980935,house,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3980932,"4 Bed Townhouse in Lavington for KSh 200,000 / month | BuyRentKenya",Lavington,Lavington,4.0,4.0,125.0,200000,2026-04-27 16:32:35+00:00,houses-for-rent/nairobi,rent,3980932,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3980931,"5 Bed Townhouse in Lavington for KSh 420,000 / month | BuyRentKenya",Lavington,Lavington,5.0,5.0,125.0,420000,2026-04-27 16:26:03+00:00,houses-for-rent/nairobi,rent,3980931,townhouse,False
https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kitisuru-3980930,"4 Bed Villa in Kitisuru for KSh 300,000 / month | BuyRentKenya",Kitisuru,Westlands,4.0,6.0,250.0,300000,2026-04-27 16:24:04+00:00,houses-for-rent/nairobi,rent,3980930,villa,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3980928,"4 Bed Townhouse in Lavington for KSh 250,000 / month | BuyRentKenya",Lavington,Lavington,4.0,4.0,125.0,250000,2026-04-27 16:13:42+00:00,houses-for-rent/nairobi,rent,3980928,townhouse,False
https://www.buyrentkenya.com/listings/furnished-5-bedroom-villa-for-rent-lavington-3980925,"Furnished 5 Bed Villa in Lavington for KSh 750,000 / month | BuyRentKenya",Lavington,Lavington,5.0,6.0,,750000,2026-04-27 16:13:06+00:00,houses-for-rent/nairobi,rent,3980925,villa,True
https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3980927,"Serviced 4 Bed House in Runda for KSh 450,000 / month | BuyRentKenya",Runda,Westlands,4.0,4.0,,450000,2026-04-27 16:09:03+00:00,houses-for-rent/nairobi,rent,3980927,house,True
https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-riverside-3980912,"4 Bed Villa in Riverside for KSh 350,000 / month | BuyRentKenya",Riverside,Westlands,4.0,5.0,300.0,350000,2026-04-27 15:32:58+00:00,houses-for-rent/nairobi,rent,3980912,villa,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-karen-3980897,"4 Bed Townhouse at Miotoni for KSh 400,000 / month | BuyRentKenya",Karen,Karen,4.0,4.0,,400000,2026-04-27 15:10:25+00:00,houses-for-rent/nairobi,rent,3980897,townhouse,False
https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kitisuru-3980894,"4 Bed Villa in Kitisuru for KSh 300,000 / month | BuyRentKenya",Kitisuru,Westlands,4.0,5.0,250.0,300000,2026-04-27 15:07:06+00:00,houses-for-rent/nairobi,rent,3980894,villa,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3980865,"4 Bed Townhouse at Riverside Drive. for KSh 320,000 / month | BuyRentKenya",Lavington,Lavington,4.0,4.0,,320000,2026-04-27 14:33:50+00:00,houses-for-rent/nairobi,rent,3980865,townhouse,False
https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-rent-kiambu-road-3970580,"Serviced 4 Bed Townhouse in Kiambu Road for KSh 455,000 / month | BuyRentKenya",Kiambu Road,Kiambu Road,4.0,3.0,250.0,455000,2026-04-12 12:12:14+00:00,houses-for-rent/nairobi,rent,3970580,townhouse,True
https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-gigiri-3951254,"6 Bed House in Gigiri for KSh 750,000 / month | BuyRentKenya",Gigiri,Westlands,6.0,7.0,,750000,2026-03-18 08:24:20+00:00,houses-for-rent/nairobi,rent,3951254,house,False
https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-runda-3963930,"4 Bed Villa in Runda for KSh 650,000 / month | BuyRentKenya",Runda,Westlands,4.0,5.0,,650000,2026-04-09 09:28:58+00:00,houses-for-rent/nairobi,rent,3963930,villa,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kiambu-road-3980852,"4 Bed Townhouse in Kiambu Road for KSh 250,000 / month | BuyRentKenya",Kiambu Road,Kiambu Road,4.0,3.0,,250000,2026-04-27 14:32:32+00:00,houses-for-rent/nairobi,rent,3980852,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3980848,"5 Bed Townhouse at Manyani East. for KSh 500,000 / month | BuyRentKenya",Lavington,Lavington,5.0,5.0,,500000,2026-04-27 14:22:07+00:00,houses-for-rent/nairobi,rent,3980848,townhouse,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3980839,"4 Bed Townhouse at Near Lavington Mall. for KSh 260,000 / month | BuyRentKenya",Lavington,Lavington,4.0,3.0,,260000,2026-04-27 14:12:27+00:00,houses-for-rent/nairobi,rent,3980839,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3980821,"5 Bed Townhouse at Njumbi Estate. for KSh 450,000 / month | BuyRentKenya",Lavington,Lavington,5.0,5.0,693.0,450000,2026-04-27 14:05:11+00:00,houses-for-rent/nairobi,rent,3980821,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3980805,"5 Bed House at New Kitusuru Estate for KSh 450,000 / month | BuyRentKenya",Kitisuru,Westlands,5.0,5.0,,450000,2026-04-27 13:55:27+00:00,houses-for-rent/nairobi,rent,3980805,house,False
https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-lower-kabete-3980788,"4 Bed House at Lakeview Estate. for KSh 380,000 / month | BuyRentKenya",Lower Kabete,Westlands,4.0,3.0,,380000,2026-04-27 13:49:10+00:00,houses-for-rent/nairobi,rent,3980788,house,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kyuna-3980640,"4 Bed Townhouse at Kyuna for KSh 350,000 / month | BuyRentKenya",Kyuna,Westlands,4.0,4.0,,350000,2026-04-27 13:41:17+00:00,houses-for-rent/nairobi,rent,3980640,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3980727,"5 Bed Townhouse in Lavington for KSh 400,000 / month | BuyRentKenya",Lavington,Lavington,5.0,6.0,,400000,2026-04-27 13:19:32+00:00,houses-for-rent/nairobi,rent,3980727,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3980713,"5 Bed House at Kitisuru Rd for KSh 550,000 / month | BuyRentKenya",Kitisuru,Westlands,5.0,4.0,,550000,2026-04-27 13:13:05+00:00,houses-for-rent/nairobi,rent,3980713,house,False
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-nyari-3980725,"5 Bed House in Nyari for KSh 450,000 / month | BuyRentKenya",Nyari,Westlands,5.0,5.0,,450000,2026-04-27 13:11:23+00:00,houses-for-rent/nairobi,rent,3980725,house,False
https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-rent-runda-3-3537297,"Serviced 4 Bed Townhouse in Runda for KSh 400,000 / month | BuyRentKenya",Runda,Westlands,4.0,4.0,220.0,400000,2026-04-27 12:55:42+00:00,houses-for-rent/nairobi,rent,3537297,townhouse,True
https://www.buyrentkenya.com/listings/2-bedroom-townhouse-for-rent-spring-valley-3980668,"Serviced 2 Bed Townhouse at Peponi Rd for KSh 190,000 / month | BuyRentKenya",Spring Valley,Westlands,2.0,2.0,,190000,2026-04-27 12:43:29+00:00,houses-for-rent/nairobi,rent,3980668,townhouse,True
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3980656,"5 Bed House in Runda for KSh 450,000 / month | BuyRentKenya",Runda,Westlands,5.0,5.0,,450000,2026-04-27 12:43:01+00:00,houses-for-rent/nairobi,rent,3980656,house,False
https://www.buyrentkenya.com/listings/furnished-1-bedroom-house-for-rent-karen-3980681,"Serviced 1 Bed House at Karen for KSh 150,000 / month | BuyRentKenya",Karen,Karen,1.0,1.0,,150000,2026-04-27 12:41:11+00:00,houses-for-rent/nairobi,rent,3980681,house,True
https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-muthaiga-3980663,"4 Bed Villa in Muthaiga for KSh 500,000 / month | BuyRentKenya",Muthaiga,Muthaiga,4.0,,400.0,500000,2026-04-27 12:34:51+00:00,houses-for-rent/nairobi,rent,3980663,villa,False
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3980654,"5 Bed House in Runda for KSh 543,000 / month | BuyRentKenya",Runda,Westlands,5.0,5.0,,543000,2026-04-27 12:19:17+00:00,houses-for-rent/nairobi,rent,3980654,house,False
https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-karen-hardy-3980553,"6 Bed House at Hardy Area for KSh 300,000 / month | BuyRentKenya",Karen Hardy,Karen Hardy,6.0,4.0,,300000,2026-04-27 12:16:04+00:00,houses-for-rent/nairobi,rent,3980553,house,False
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lower-kabete-3980647,"5 Bed House in Lower Kabete for KSh 700,000 / month | BuyRentKenya",Lower Kabete,Westlands,5.0,5.0,,700000,2026-04-27 12:10:09+00:00,houses-for-rent/nairobi,rent,3980647,house,False
https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3980634,"4 Bed House in Runda for KSh 300,000 / month | BuyRentKenya",Runda,Westlands,4.0,4.0,,300000,2026-04-27 12:06:43+00:00,houses-for-rent/nairobi,rent,3980634,house,False
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3980593,"5 Bed House in Kitisuru for KSh 550,000 / month | BuyRentKenya",Kitisuru,Westlands,5.0,5.0,315.0,550000,2026-04-27 11:40:50+00:00,houses-for-rent/nairobi,rent,3980593,house,False
https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-spring-valley-3980567,"4 Bed House in Spring Valley for KSh 452,000 / month | BuyRentKenya",Spring Valley,Westlands,4.0,4.0,,452000,2026-04-27 11:19:31+00:00,houses-for-rent/nairobi,rent,3980567,house,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-muthaiga-3847338,"4 Bed Townhouse in Muthaiga for KSh 400,000 / month | BuyRentKenya",Muthaiga,Muthaiga,4.0,4.0,380.0,400000,2026-04-25 12:41:02+00:00,houses-for-rent/nairobi,rent,3847338,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3570288,"5 Bed Townhouse in Lavington for KSh 400,000 / month | BuyRentKenya",Lavington,Lavington,5.0,6.0,,400000,2026-04-22 11:40:47+00:00,houses-for-rent/nairobi,rent,3570288,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3980557,"5 Bed House in Runda for KSh 580,000 / month | BuyRentKenya",Runda,Westlands,5.0,5.0,400.0,580000,2026-04-27 10:58:32+00:00,houses-for-rent/nairobi,rent,3980557,house,False
https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-kileleshwa-3980555,"5 Bed Villa at Kileleshwa for KSh 380,000 / month | BuyRentKenya",Kileleshwa,Kileleshwa,5.0,4.0,,380000,2026-04-27 10:57:59+00:00,houses-for-rent/nairobi,rent,3980555,villa,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kileleshwa-3980541,"4 Bed Townhouse at Off Gatundu Rd for KSh 160,000 / month | BuyRentKenya",Kileleshwa,Kileleshwa,4.0,3.0,,160000,2026-04-27 10:36:56+00:00,houses-for-rent/nairobi,rent,3980541,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-westlands-area-3980540,"5 Bed Townhouse in Westlands Area for KSh 350,000 / month | BuyRentKenya",Westlands Area,Westlands,5.0,4.0,,350000,2026-04-27 10:28:45+00:00,houses-for-rent/nairobi,rent,3980540,townhouse,False
https://www.buyrentkenya.com/listings/furnished-1-bedroom-house-for-rent-kitisuru-3980495,"Serviced 1 Bed House at Off Peponi Rd for KSh 170,000 / month | BuyRentKenya",Kitisuru,Westlands,1.0,1.0,,170000,2026-04-27 09:51:29+00:00,houses-for-rent/nairobi,rent,3980495,house,True
https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-spring-valley-3980500,"4 Bed House in Spring Valley for KSh 350,000 / month | BuyRentKenya",Spring Valley,Westlands,4.0,4.0,,350000,2026-04-27 09:47:03+00:00,houses-for-rent/nairobi,rent,3980500,house,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kitisuru-3980449,"4 Bed Townhouse at Off Ngecha Road for KSh 350,000 / month | BuyRentKenya",Kitisuru,Westlands,4.0,4.0,,350000,2026-04-27 09:06:23+00:00,houses-for-rent/nairobi,rent,3980449,townhouse,False
https://www.buyrentkenya.com/listings/furnished-2-bedroom-house-for-rent-runda-3980447,"Furnished 2 Bed House in Runda for KSh 180,000 / month | BuyRentKenya",Runda,Westlands,2.0,2.0,,180000,2026-04-27 09:02:28+00:00,houses-for-rent/nairobi,rent,3980447,house,True
https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3980444,"5 Bed Townhouse at Lavington Green for KSh 420,000 / month | BuyRentKenya",Lavington,Lavington,5.0,5.0,,420000,2026-04-27 09:00:05+00:00,houses-for-rent/nairobi,rent,3980444,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-thigiri-3980421,"5 Bed Villa in Thigiri for KSh 650,000 / month | BuyRentKenya",Thigiri,Westlands,5.0,5.0,,650000,2026-04-27 08:54:49+00:00,houses-for-rent/nairobi,rent,3980421,villa,False
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3980440,"Serviced 5 Bed House in Kitisuru for KSh 500,000 / month | BuyRentKenya",Kitisuru,Westlands,5.0,5.0,,500000,2026-04-27 08:44:40+00:00,houses-for-rent/nairobi,rent,3980440,house,True
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3980437,"5 Bed House in Runda for KSh 400,000 / month | BuyRentKenya",Runda,Westlands,5.0,5.0,,400000,2026-04-27 08:40:30+00:00,houses-for-rent/nairobi,rent,3980437,house,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3980425,"4 Bed Townhouse at Lavington Green for KSh 250,000 / month | BuyRentKenya",Lavington,Lavington,4.0,4.0,,250000,2026-04-27 08:32:53+00:00,houses-for-rent/nairobi,rent,3980425,townhouse,False
https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3980370,"4 Bed House at Kwaheri for KSh 350,000 / month | BuyRentKenya",Runda,Westlands,4.0,4.0,,350000,2026-04-27 08:03:17+00:00,houses-for-rent/nairobi,rent,3980370,house,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3980359,"4 Bed Townhouse at Kencom Homes for KSh 260,000 / month | BuyRentKenya",Runda,Westlands,4.0,4.0,,260000,2026-04-27 07:55:31+00:00,houses-for-rent/nairobi,rent,3980359,townhouse,False
https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3980353,"4 Bed House in Karen for KSh 350,000 / month | BuyRentKenya",Karen,Karen,4.0,4.0,,350000,2026-04-27 07:55:21+00:00,houses-for-rent/nairobi,rent,3980353,house,False
https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-runda-3980343,"3 Bed Townhouse at Runda Palm for KSh 105,000 / month | BuyRentKenya",Runda,Westlands,3.0,2.0,,105000,2026-04-27 07:50:42+00:00,houses-for-rent/nairobi,rent,3980343,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-kyuna-3980336,"5 Bed Townhouse in Kyuna for KSh 300,000 / month | BuyRentKenya",Kyuna,Westlands,5.0,5.0,,300000,2026-04-27 07:43:29+00:00,houses-for-rent/nairobi,rent,3980336,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3980327,"5 Bed House at Runda for KSh 450,000 / month | BuyRentKenya",Runda,Westlands,5.0,5.0,,450000,2026-04-27 07:38:59+00:00,houses-for-rent/nairobi,rent,3980327,house,False
https://www.buyrentkenya.com/listings/furnished-1-bedroom-house-for-rent-nyari-3980313,"Furnished 1 Bed House at Nyari for KSh 130,000 / month | BuyRentKenya",Nyari,Westlands,1.0,1.0,,130000,2026-04-27 07:31:25+00:00,houses-for-rent/nairobi,rent,3980313,house,True
https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3980290,"4 Bed House in Runda for KSh 390,000 / month | BuyRentKenya",Runda,Westlands,4.0,4.0,,390000,2026-04-27 07:30:20+00:00,houses-for-rent/nairobi,rent,3980290,house,False
https://www.buyrentkenya.com/listings/furnished-3-bedroom-house-for-rent-nyari-3980289,"Furnished 3 Bed House at Nyari for KSh 400,000 / month | BuyRentKenya",Nyari,Westlands,3.0,2.0,,400000,2026-04-27 07:26:42+00:00,houses-for-rent/nairobi,rent,3980289,house,True
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3773434,"4 Bed Townhouse in Lavington for KSh 350,000 / month | BuyRentKenya",Lavington,Lavington,4.0,,763.0,350000,2026-04-22 11:08:32+00:00,houses-for-rent/nairobi,rent,3773434,townhouse,False
https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kiambu-road-3980278,"4 Bed House in Kiambu Road for KSh 270,000 / month | BuyRentKenya",Kiambu Road,Kiambu Road,4.0,4.0,,270000,2026-04-27 07:20:57+00:00,houses-for-rent/nairobi,rent,3980278,house,False
https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-rent-runda-3980283,"Furnished 4 Bed Townhouse at Ineza for KSh 365,000 / month | BuyRentKenya",Runda,Westlands,4.0,3.0,380.0,365000,2026-04-27 07:19:13+00:00,houses-for-rent/nairobi,rent,3980283,townhouse,True
https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-runda-3980241,"5 Bed Villa in Runda for KSh 611,000 / month | BuyRentKenya",Runda,Westlands,5.0,5.0,,611000,2026-04-27 07:03:19+00:00,houses-for-rent/nairobi,rent,3980241,villa,False
https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-gigiri-3980192,"5 Bed House in Gigiri for KSh 600,000 / month | BuyRentKenya",Gigiri,Westlands,5.0,5.0,,600000,2026-04-27 06:33:44+00:00,houses-for-rent/nairobi,rent,3980192,house,False
https://www.buyrentkenya.com/listings/furnished-5-bedroom-villa-for-rent-lavington-3980076,"Serviced 5 Bed Villa in Lavington for KSh 470,000 / month | BuyRentKenya",Lavington,Lavington,5.0,6.0,,470000,2026-04-27 05:28:05+00:00,houses-for-rent/nairobi,rent,3980076,villa,True
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3980057,"4 Bed Townhouse at Lavington Ndoto Road for KSh 280,000 / month | BuyRentKenya",Lavington,Lavington,4.0,5.0,,280000,2026-04-27 04:25:53+00:00,houses-for-rent/nairobi,rent,3980057,townhouse,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-riverside-3980056,"4 Bed Townhouse in Riverside for KSh 350,000 / month | BuyRentKenya",Riverside,Westlands,4.0,5.0,,350000,2026-04-27 04:13:00+00:00,houses-for-rent/nairobi,rent,3980056,townhouse,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kilimani-3980055,"4 Bed Townhouse in Kilimani for KSh 220,000 / month | BuyRentKenya",Kilimani,Kilimani,4.0,5.0,,220000,2026-04-27 04:05:56+00:00,houses-for-rent/nairobi,rent,3980055,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-kilimani-3980054,"5 Bed Townhouse in Kilimani for KSh 180,000 / month | BuyRentKenya",Kilimani,Kilimani,5.0,5.0,350.0,180000,2026-04-27 04:02:48+00:00,houses-for-rent/nairobi,rent,3980054,townhouse,False
https://www.buyrentkenya.com/listings/furnished-8-bedroom-house-for-rent-runda-3977935,"Serviced 8 Bed House at Runda Gardens for KSh 50,000 / month | BuyRentKenya",Runda,Westlands,8.0,10.0,,50000,2026-04-23 05:11:23+00:00,houses-for-rent/nairobi,rent,3977935,house,True
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kilimani-3980053,"4 Bed Townhouse in Kilimani for KSh 200,000 / month | BuyRentKenya",Kilimani,Kilimani,4.0,4.0,,200000,2026-04-27 03:55:04+00:00,houses-for-rent/nairobi,rent,3980053,townhouse,False
